file,lat,lon,alt,head,yaw,time
nvcamtest_7563_s00_00015.jpg,13.03099376413821,77.56531906637707,30.83705346538153,9.74615518288654,9.535222483765828,1700035922.9823968
nvcamtest_7563_s00_00016.jpg,13.030993112533999,77.56533204411721,30.29695293780253,9.594203617963146,9.669575861967843,1700035923.9823968
nvcamtest_7563_s00_00017.jpg,13.030984,77.5653855,30.573,10.009999999999991,9.96502310728414,1700035928.0810063
nvcamtest_7563_s00_00018.jpg,13.0309811,77.5653994,30.491,9.889999999999986,9.931507369026917,1700035929.0806847
nvcamtest_7563_s00_00019.jpg,13.030984675443648,77.56537159391951,30.438465813888968,9.828050626068475,10.452021682668963,1700035926.9823968
nvcamtest_7563_s00_00020.jpg,13.030982454938524,77.56538739922638,30.962236911550576,10.287430584713938,10.253511957903001,1700035927.9823968
nvcamtest_7563_s00_00021.jpg,13.030980759984274,77.56539662013563,30.14820086498827,9.671999803411715,8.487348633243371,1700035928.9823968
nvcamtest_7563_s00_00022.jpg,13.0309717,77.5654604,30.459,9.670000000000016,9.677390180956593,1700035933.5808277
nvcamtest_7563_s00_00023.jpg,13.0309693,77.565474,30.529,9.629999999999995,9.639687536738109,1700035934.5819473
nvcamtest_7563_s00_00024.jpg,13.0309666,77.5654874,30.539,9.659999999999968,9.6542426698594,1700035935.580668
nvcamtest_7563_s00_00025.jpg,13.030972942668186,77.56545274510268,30.7236733750141,9.559999999999995,9.33611184587081,1700035932.9823968
nvcamtest_7563_s00_00026.jpg,13.030971062368451,77.56546552761108,30.43100000000001,10.42018218908455,8.991240292505793,1700035933.9823968
nvcamtest_7563_s00_00027.jpg,13.0309586,77.5655352,30.413,9.620000000000005,9.699820522190919,1700035939.0810816
nvcamtest_7563_s00_00028.jpg,13.0309566,77.5655489,30.379,9.569999999999993,9.606164968291694,1700035940.0807214
nvcamtest_7563_s00_00029.jpg,13.030954,77.565562,30.4,9.639999999999986,9.507052093245647,1700035941.0813906
nvcamtest_7563_s00_00030.jpg,13.030960516045141,77.56551904480796,30.124143813512774,8.45053930067263,9.194066526416037,1700035937.9823968
nvcamtest_7563_s00_00031.jpg,13.030958410501228,77.5655295839008,30.665592754184672,28.922857550618787,60.358546516665214,1700035938.9823968
nvcamtest_7563_s00_00032.jpg,13.030956,77.5656036,30.668,293.02,283.0978413986623,1700035944.5817614
nvcamtest_7563_s00_00033.jpg,13.0309681,77.5656056,30.85,276.12,276.4378613965399,1700035945.5817103
nvcamtest_7563_s00_00034.jpg,13.0309812,77.5656081,30.659,263.31999999999994,254.01965399327855,1700035946.581965
nvcamtest_7563_s00_00035.jpg,13.03095945764224,77.56563999808088,30.978705962485236,485.2907605191797,426.64538630203606,1700035942.9823968
nvcamtest_7563_s00_00036.jpg,13.030976398460538,77.56565347935577,30.80368019291373,219.0268437828288,192.76791457007153,1700035943.9823968
nvcamtest_7563_s00_00037.jpg,13.0309994,77.5655694,30.201,189.99,189.90732349040877,1700035950.0812943
nvcamtest_7563_s00_00038.jpg,13.0310016,77.5655557,30.243,190.02999999999997,189.89786367840827,1700035951.0818844
nvcamtest_7563_s00_00039.jpg,13.0310037,77.5655412,30.263,189.78999999999996,189.7941814068074,1700035952.081219
nvcamtest_7563_s00_00040.jpg,13.030994453772323,77.56559856690342,30.386566903445384,190.425669034453,190.26781784986724,1700035947.9823968
nvcamtest_7563_s00_00041.jpg,13.030997607343963,77.56558169079563,30.25999999999999,189.8800000000001,190.60275452266274,1700035948.9823968
nvcamtest_7563_s00_00042.jpg,13.030998681451308,77.56556659142404,29.837463329817012,189.63602638742395,189.9100007469117,1700035949.9823968
nvcamtest_7563_s00_00043.jpg,13.0310133,77.5654801,30.466,189.74,189.7898578970628,1700035956.582606
nvcamtest_7563_s00_00044.jpg,13.0310157,77.5654667,30.513,189.76999999999998,189.70812102326533,1700035957.581602
nvcamtest_7563_s00_00045.jpg,13.0310183,77.5654537,30.566,189.76,189.79052725560155,1700035958.582612
nvcamtest_7563_s00_00046.jpg,13.031009221169711,77.56551815181206,30.692218945154536,190.12715321145424,189.66134248053027,1700035953.9823968
nvcamtest_7563_s00_00047.jpg,13.031009158239584,77.56550339012256,30.580216137391233,190.15805868142252,191.59267637308858,1700035954.9823968
nvcamtest_7563_s00_00048.jpg,13.031026,77.5654059,30.495,189.75,189.64988000021253,1700035962.082886
nvcamtest_7563_s00_00049.jpg,13.0310286,77.5653927,30.467,189.75,189.73225208160295,1700035963.0816934
nvcamtest_7563_s00_00050.jpg,13.0310307,77.565379,30.393,189.67000000000007,189.71534053321807,1700035964.081603
nvcamtest_7563_s00_00051.jpg,13.031021818842703,77.56545050900127,30.164376853937085,188.1598071161411,188.97065620962758,1700035958.9823968
nvcamtest_7563_s00_00052.jpg,13.031020227796546,77.56543566516996,29.978019206485044,189.08412146486216,190.20231940639678,1700035959.9823968
nvcamtest_7563_s00_00053.jpg,13.0310214163122,77.56542068390547,30.26354446501375,191.2140043539398,190.9360799345286,1700035960.9823968
nvcamtest_7563_s00_00054.jpg,13.0310407,77.5653172,30.482,189.78999999999996,189.7760267639935,1700035968.581781
nvcamtest_7563_s00_00055.jpg,13.0310432,77.5653036,30.449,192.77999999999997,197.3102376827054,1700035969.5817053
nvcamtest_7563_s00_00056.jpg,13.0310499,77.5652922,30.386,236.30999999999995,249.81364057785765,1700035970.5812948
nvcamtest_7563_s00_00057.jpg,13.030974529684585,77.56528053638021,30.388613574073872,113.7795770994635,186.68368101707892,1700035964.9823968
nvcamtest_7563_s00_00058.jpg,13.030997107436036,77.56527827778359,29.739000261988053,259.3333416296232,207.8025128605609,1700035965.9823968
nvcamtest_7563_s00_00059.jpg,13.031089,77.565306,30.688,352.78,1.5826871087643326,1700035974.0811164
nvcamtest_7563_s00_00060.jpg,13.0310868,77.5653198,30.693,10.379999999999995,10.070310473339873,1700035975.0809522
nvcamtest_7563_s00_00061.jpg,13.0310846,77.5653321,30.476,9.560000000000002,9.53661998216262,1700035976.081408
nvcamtest_7563_s00_00062.jpg,13.031095664656135,77.56524763763628,30.261268194983472,9.77365902508214,7.77382439962274,1700035969.9823968
nvcamtest_7563_s00_00063.jpg,13.03109661109994,77.56526005663659,29.33826345847524,11.568786356448342,9.96852188306893,1700035970.9823968
nvcamtest_7563_s00_00064.jpg,13.0310768,77.5653803,30.544,9.45999999999998,9.488146129623033,1700035979.581349
nvcamtest_7563_s00_00065.jpg,13.0310744,77.565394,30.454,9.590000000000032,9.639380178225451,1700035980.581106
nvcamtest_7563_s00_00066.jpg,13.0310719,77.5654079,30.479,9.659999999999968,9.697778295629064,1700035981.5819438
nvcamtest_7563_s00_00067.jpg,13.0310691,77.5654215,30.459,9.779999999999973,9.857727665612401,1700035982.5809574
nvcamtest_7563_s00_00068.jpg,13.031081982869551,77.56533307477389,30.396902782667098,9.800000000000011,9.713708404690124,1700035975.9823968
nvcamtest_7563_s00_00069.jpg,13.0310632,77.5654551,30.227,9.879999999999995,9.85545321261884,1700035985.0805554
nvcamtest_7563_s00_00070.jpg,13.0310611,77.5654683,30.38,9.769999999999982,9.778675056158704,1700035986.0811489
nvcamtest_7563_s00_00071.jpg,13.0310592,77.5654824,30.609,9.680000000000007,9.71598074976714,1700035987.0809908
nvcamtest_7563_s00_00072.jpg,13.03107644491294,77.56538601216016,31.38524564620485,10.62224564620493,9.961367384699003,1700035979.9823968
